,close,high,low,open
2012-01-03 09:30:00,409.30000000000001,409.30000000000001,409.30000000000001,409.30000000000001
2012-01-03 09:35:00,409.79000000000002,410.0,409.0,409.30000000000001
2012-01-03 09:40:00,411.30000000000001,411.5,409.72000000000003,409.79000000000002
2012-01-03 09:45:00,410.83999999999997,411.68000000000001,410.63,411.30000000000001
2012-01-03 09:50:00,411.27999999999997,411.47000000000003,410.70999999999998,410.82999999999998
2012-01-03 09:55:00,411.0,411.5,405.0,411.27999999999997
2012-01-03 10:00:00,411.30000000000001,411.30000000000001,410.92000000000002,410.93599999999998
2012-01-03 10:05:00,411.64999999999998,411.75,411.0,411.27999999999997
2012-01-03 10:10:00,411.88999999999999,412.0,411.58240000000001,411.64999999999998
2012-01-03 10:20:00,412.10000000000002,412.19999999999999,411.56999999999999,411.88999999999999
2012-01-03 10:25:00,412.37119999999999,412.41000000000003,411.0,412.07999999999998
2012-01-03 10:30:00,412.22000000000003,412.5,411.93000000000001,412.36000000000001
2012-01-03 10:35:00,412.0,412.38,411.89999999999998,412.2176
2012-01-03 10:45:00,411.17000000000002,412.07999999999998,411.10000000000002,412.00839999999999
2012-01-03 10:55:00,410.75,411.32999999999998,405.0,411.20999999999998
2012-01-03 11:00:00,410.93000000000001,411.10000000000002,410.69999999999999,410.75
2012-01-03 11:10:00,410.75,411.13,410.74000000000001,410.93000000000001
2012-01-03 11:15:00,411.08999999999997,411.14999999999998,410.74000000000001,410.75
2012-01-03 11:20:00,411.3716,411.45499999999998,411.0,411.10199999999998
2012-01-03 11:30:00,410.9067,411.44,410.80000000000001,411.37
2012-01-03 11:40:00,411.05000000000001,411.33999999999997,410.86000000000001,410.90609999999998
2012-01-03 12:00:00,410.75,411.16000000000003,410.74000000000001,411.07999999999998
2012-01-03 12:05:00,410.88999999999999,410.95999999999998,409.87,410.75
2012-01-03 12:10:00,411.0,411.07999999999998,410.87009999999998,410.88
2012-01-03 12:15:00,410.62,411.02999999999997,410.42000000000002,411.0
2012-01-03 12:20:00,410.77999999999997,410.82999999999998,410.49000000000001,410.62
2012-01-03 12:30:00,410.93000000000001,410.99000000000001,410.52999999999997,410.76999999999998
2012-01-03 12:40:00,409.923,410.97000000000003,409.88,410.92000000000002
2012-01-03 12:45:00,410.44920000000002,410.56999999999999,409.99000000000001,410.0
2012-01-03 13:00:00,409.79000000000002,410.4101,409.56,410.4101
2012-01-03 13:20:00,410.18000000000001,410.22000000000003,409.27999999999997,409.79000000000002
2012-01-03 13:40:00,409.25,410.29000000000002,409.22000000000003,410.18000000000001
2012-01-03 13:50:00,410.79000000000002,410.80000000000001,409.22000000000003,409.25
2012-01-03 14:00:00,410.85000000000002,410.89999999999998,409.38990000000001,410.77999999999997
2012-01-03 14:05:00,411.05000000000001,411.05000000000001,410.74000000000001,410.899
2012-01-03 14:10:00,410.94,411.18000000000001,410.85000000000002,411.05000000000001
2012-01-03 14:15:00,410.79500000000002,411.00999999999999,410.70999999999998,410.94999999999999
2012-01-03 14:20:00,410.74000000000001,410.97129999999999,410.5,410.81999999999999
2012-01-03 14:30:00,410.94999999999999,410.97000000000003,410.63,410.74000000000001
2012-01-03 14:45:00,411.64659999999998,411.64659999999998,410.88999999999999,410.94
2012-01-03 14:50:00,411.44,411.60000000000002,411.35000000000002,411.60000000000002
2012-01-03 15:00:00,411.74000000000001,411.76999999999998,411.17000000000002,411.44
2012-01-03 15:10:00,411.75,411.86000000000001,411.43000000000001,411.75999999999999
2012-01-03 15:20:00,411.83999999999997,411.97000000000003,411.62,411.75999999999999
2012-01-03 15:25:00,411.45999999999998,411.92000000000002,411.44999999999999,411.83999999999997
2012-01-03 15:30:00,411.54000000000002,411.66000000000003,411.41000000000003,411.47000000000003
2012-01-03 15:40:00,411.44,411.81999999999999,411.23000000000002,411.54000000000002
2012-01-03 15:45:00,411.94,411.94,411.435,411.44999999999999
2012-01-03 15:50:00,411.70999999999998,412.04000000000002,411.67000000000002,411.89999999999998
2012-01-03 15:55:00,411.38999999999999,411.85000000000002,411.33999999999997,411.74000000000001
2012-01-03 16:00:00,411.01999999999998,411.39999999999998,410.63999999999999,411.36000000000001
2012-01-04 09:40:00,409.52999999999997,411.55000000000001,409.27999999999997,410.94
2012-01-04 09:45:00,410.20999999999998,410.38999999999999,409.39999999999998,409.42000000000002
2012-01-04 09:50:00,410.88,410.88999999999999,409.98000000000002,410.20099999999996
2012-01-04 09:55:00,410.61500000000001,411.0,410.54000000000002,410.88
2012-01-04 10:00:00,410.73000000000002,410.92000000000002,410.57440000000003,410.61500000000001
2012-01-04 10:10:00,410.39999999999998,411.0,410.27999999999997,410.75
2012-01-04 10:15:00,409.85000000000002,410.42000000000002,409.75,410.39999999999998
2012-01-04 10:20:00,410.05009999999999,410.33999999999997,409.67000000000002,409.81
2012-01-04 10:25:00,410.38,410.38,410.04000000000002,410.05000000000001
2012-01-04 10:30:00,410.24000000000001,410.48000000000002,410.06999999999999,410.37
2012-01-04 10:35:00,410.10000000000002,410.55500000000001,410.0,410.19
2012-01-04 10:40:00,409.48000000000002,410.20999999999998,409.39999999999998,410.12099999999998
2012-01-04 10:45:00,409.98000000000002,410.01999999999998,409.39999999999998,409.48000000000002
2012-01-04 10:50:00,410.22000000000003,410.27690000000001,409.80009999999999,409.83440000000002
2012-01-04 11:00:00,410.86400000000003,410.94,410.18000000000001,410.20099999999996
2012-01-04 11:20:00,411.99000000000001,412.32999999999998,410.73000000000002,410.86000000000001
2012-01-04 11:30:00,412.75,413.38999999999999,412.01530000000002,412.01530000000002
2012-01-04 11:35:00,412.86000000000001,413.04000000000002,412.69999999999999,412.75
2012-01-04 11:40:00,413.43000000000001,413.5,412.81999999999999,412.88
2012-01-04 11:50:00,413.13,413.45999999999998,413.05000000000001,413.43000000000001
2012-01-04 12:00:00,413.07999999999998,413.13999999999999,412.85000000000002,413.12990000000002
2012-01-04 12:05:00,413.18000000000001,413.19999999999999,412.97000000000003,413.07999999999998
2012-01-04 12:10:00,413.43000000000001,413.44999999999999,413.0231,413.18000000000001
2012-01-04 12:15:00,413.38,413.5,413.35000000000002,413.41000000000003
2012-01-04 12:20:00,414.37180000000001,414.45999999999998,413.35000000000002,413.39999999999998
2012-01-04 12:25:00,414.0,414.37,412.5,414.36000000000001
2012-01-04 12:30:00,414.10000000000002,414.13999999999999,413.89999999999998,414.0
2012-01-04 12:35:00,414.30000000000001,414.42759999999998,414.04000000000002,414.12
2012-01-04 12:50:00,413.99000000000001,414.29000000000002,413.851,414.26999999999998
2012-01-04 12:55:00,414.32999999999998,414.39999999999998,414.0,414.0
2012-01-04 13:00:00,414.49000000000001,414.69999999999999,414.30000000000001,414.31
2012-01-04 13:05:00,413.94,414.54000000000002,413.87,414.49000000000001
2012-01-04 13:10:00,413.5,414.20999999999998,413.5,413.93000000000001
2012-01-04 13:20:00,413.39999999999998,413.94999999999999,413.17000000000002,413.5
2012-01-04 13:35:00,413.39999999999998,413.55000000000001,413.05000000000001,413.36000000000001
2012-01-04 13:40:00,413.70999999999998,413.83999999999997,413.42000000000002,413.50999999999999
2012-01-04 14:00:00,414.13999999999999,414.30000000000001,413.58999999999997,413.75
2012-01-04 14:05:00,413.76999999999998,414.185,413.75999999999999,414.10000000000002
2012-01-04 14:10:00,413.50999999999999,413.76999999999998,413.25,413.76999999999998
2012-01-04 14:25:00,413.57999999999998,413.73000000000002,413.0,413.50999999999999
2012-01-04 14:35:00,414.08999999999997,414.25,413.56999999999999,413.56999999999999
2012-01-04 14:45:00,413.99000000000001,414.13999999999999,413.75,414.10000000000002
2012-01-04 14:50:00,413.81999999999999,414.05000000000001,413.64999999999998,413.99000000000001
2012-01-04 15:05:00,413.69999999999999,414.13,411.83699999999999,413.81
2012-01-04 15:15:00,413.44999999999999,413.82999999999998,411.88999999999999,413.70999999999998
2012-01-04 15:20:00,412.87,413.5,412.64999999999998,413.44999999999999
2012-01-04 15:30:00,413.63,413.63999999999999,412.83999999999997,412.83999999999997
2012-01-04 15:40:00,413.75999999999999,413.97000000000003,413.5,413.63
2012-01-04 15:45:00,413.81999999999999,414.19999999999999,413.56,413.76999999999998
2012-01-04 15:50:00,413.86000000000001,413.86000000000001,413.34399999999999,413.81999999999999
2012-01-04 15:55:00,414.20999999999998,414.25999999999999,413.85000000000002,413.86000000000001
2012-01-04 16:00:00,413.44,414.32999999999998,413.25999999999999,414.20999999999998
2012-01-05 09:35:00,414.79000000000002,415.0,413.80000000000001,414.94
2012-01-05 09:40:00,414.97000000000003,415.62,414.52999999999997,414.79000000000002
2012-01-05 09:45:00,413.63999999999999,414.95999999999998,413.30000000000001,414.95999999999998
2012-01-05 09:50:00,413.44999999999999,413.69,412.67000000000002,413.63999999999999
2012-01-05 09:55:00,414.30000000000001,414.63999999999999,413.41000000000003,413.44999999999999
2012-01-05 10:00:00,414.5,414.57999999999998,413.87,414.30000000000001
2012-01-05 10:05:00,414.16000000000003,414.63999999999999,414.0,414.45999999999998
2012-01-05 10:10:00,414.505,414.63999999999999,413.89999999999998,414.18000000000001
2012-01-05 10:15:00,414.38,414.56,413.55130000000003,414.56
2012-01-05 10:20:00,414.75999999999999,415.30000000000001,414.36000000000001,414.44999999999999
2012-01-05 10:30:00,414.76999999999998,415.37,414.5,414.79000000000002
2012-01-05 10:50:00,414.06,414.94990000000001,414.05000000000001,414.79000000000002
2012-01-05 11:00:00,414.51999999999998,414.60000000000002,414.06,414.06
2012-01-05 11:05:00,414.35000000000002,414.73000000000002,414.18000000000001,414.51999999999998
2012-01-05 11:10:00,414.32999999999998,414.5,414.17000000000002,414.31999999999999
2012-01-05 11:15:00,414.42000000000002,414.5,414.22000000000003,414.32999999999998
2012-01-05 11:20:00,414.32999999999998,414.58999999999997,414.22000000000003,414.42000000000002
2012-01-05 11:25:00,414.47000000000003,414.85000000000002,414.24000000000001,414.32999999999998
2012-01-05 11:40:00,415.12569999999999,415.25,414.47000000000003,414.47000000000003
2012-01-05 11:45:00,415.13999999999999,415.38,415.07999999999998,415.16000000000003
2012-01-05 11:50:00,415.18000000000001,415.32999999999998,415.10000000000002,415.14999999999998
2012-01-05 12:00:00,415.06,415.38,415.05000000000001,415.19
2012-01-05 12:05:00,415.07999999999998,415.27999999999997,414.89999999999998,415.06
2012-01-05 12:10:00,415.11800000000005,415.20499999999998,414.99000000000001,415.07999999999998
2012-01-05 12:15:00,415.38,415.43000000000001,415.05610000000001,415.14999999999998
2012-01-05 12:25:00,415.81779999999998,415.87,415.30000000000001,415.39999999999998
2012-01-05 12:30:00,416.29000000000002,416.29000000000002,415.80000000000001,415.80000000000001
2012-01-05 12:40:00,415.75,416.33999999999997,415.67000000000002,416.30000000000001
2012-01-05 12:45:00,415.94999999999999,416.11000000000001,415.52999999999997,415.74000000000001
2012-01-05 13:00:00,416.16160000000002,416.19999999999999,415.74000000000001,415.95999999999998
2012-01-05 13:10:00,416.45999999999998,416.54000000000002,415.96159999999998,416.18000000000001
2012-01-05 13:15:00,416.31,416.60000000000002,416.29000000000002,416.45999999999998
2012-01-05 13:20:00,416.38999999999999,416.45999999999998,416.25999999999999,416.31999999999999
2012-01-05 13:25:00,416.36500000000001,416.47000000000003,416.30000000000001,416.38999999999999
2012-01-05 13:30:00,416.77999999999997,416.77999999999997,416.31,416.36500000000001
2012-01-05 13:35:00,416.95999999999998,416.98900000000003,416.69,416.76999999999998
2012-01-05 13:45:00,417.75999999999999,417.85599999999999,416.87,416.95999999999998
2012-01-05 14:00:00,417.82499999999999,417.91000000000003,417.50999999999999,417.75999999999999
2012-01-05 14:05:00,418.05000000000001,418.13780000000003,417.79000000000002,417.83999999999997
2012-01-05 14:10:00,418.00999999999999,418.18000000000001,417.88999999999999,418.01999999999998
2012-01-05 14:15:00,418.38,418.50999999999999,417.95999999999998,418.00999999999999
2012-01-05 14:30:00,417.54000000000002,418.42000000000002,417.44999999999999,418.42000000000002
2012-01-05 14:35:00,417.49000000000001,417.73000000000002,417.39099999999996,417.54000000000002
2012-01-05 14:50:00,417.66900000000004,417.81,417.19999999999999,417.54000000000002
2012-01-05 15:00:00,417.03399999999999,417.77999999999997,416.82999999999998,417.64999999999998
2012-01-05 15:10:00,417.31,417.63999999999999,417.00999999999999,417.05500000000001
2012-01-05 15:20:00,417.02999999999997,417.39999999999998,416.69999999999999,417.315
2012-01-05 15:25:00,417.21499999999997,417.21499999999997,416.92000000000002,417.02999999999997
2012-01-05 15:30:00,417.63,417.73000000000002,417.14999999999998,417.20119999999997
2012-01-05 15:35:00,417.25,417.63869999999997,417.25,417.56999999999999
2012-01-05 15:40:00,417.36000000000001,417.36989999999997,417.125,417.28989999999999
2012-01-05 15:45:00,417.75999999999999,417.93000000000001,417.31999999999999,417.33999999999997
2012-01-05 15:50:00,417.87,417.89999999999998,417.63,417.75999999999999
2012-01-05 15:55:00,417.79000000000002,418.10000000000002,417.57999999999998,417.87
2012-01-05 16:00:00,417.95999999999998,418.55000000000001,417.75999999999999,417.79000000000002
2012-01-06 09:35:00,419.80000000000001,419.98000000000002,419.5,419.76999999999998
2012-01-06 09:40:00,421.25,421.39999999999998,419.80000000000001,419.81
2012-01-06 09:45:00,420.81,421.47000000000003,420.27999999999997,421.25
2012-01-06 09:50:00,420.19,420.87,420.05000000000001,420.79000000000002
2012-01-06 09:55:00,419.41000000000003,420.62279999999998,419.22000000000003,420.19999999999999
2012-01-06 10:00:00,420.07999999999998,420.24000000000001,419.37,419.39999999999998
2012-01-06 10:05:00,420.55270000000002,420.66000000000003,419.89999999999998,420.04000000000002
2012-01-06 10:10:00,420.04000000000002,420.63,419.72000000000003,420.61000000000001
2012-01-06 10:20:00,420.01999999999998,420.5,419.66000000000003,420.00999999999999
2012-01-06 10:30:00,420.16000000000003,420.43000000000001,420.0,420.01999999999998
2012-01-06 10:35:00,420.80000000000001,420.80000000000001,420.14999999999998,420.19999999999999
2012-01-06 10:40:00,420.89099999999996,420.89999999999998,420.64999999999998,420.80000000000001
2012-01-06 10:45:00,420.83999999999997,421.0,420.75,420.89999999999998
2012-01-06 10:50:00,421.19999999999999,421.23000000000002,420.75,420.81999999999999
2012-01-06 11:00:00,420.44630000000001,421.27999999999997,420.31,421.19999999999999
2012-01-06 11:05:00,420.80000000000001,420.85000000000002,420.41000000000003,420.44499999999999
2012-01-06 11:20:00,420.73000000000002,421.13999999999999,420.48000000000002,420.80000000000001
2012-01-06 11:25:00,420.75,420.81,420.69,420.77999999999997
2012-01-06 11:30:00,420.87,421.0,420.73000000000002,420.75
2012-01-06 11:35:00,420.92000000000002,421.00999999999999,420.76999999999998,420.87
2012-01-06 11:45:00,420.93000000000001,421.23000000000002,420.81999999999999,420.92000000000002
2012-01-06 12:00:00,420.64999999999998,421.06,420.62,420.93000000000001
2012-01-06 12:05:00,420.63999999999999,420.73000000000002,420.54000000000002,420.64999999999998
2012-01-06 12:10:00,420.37,420.64999999999998,420.33999999999997,420.63999999999999
2012-01-06 12:35:00,420.95999999999998,420.98000000000002,420.30000000000001,420.37
2012-01-06 12:45:00,420.77999999999997,421.08300000000003,420.56099999999998,420.97620000000001
2012-01-06 13:30:00,420.75999999999999,420.95999999999998,420.54000000000002,420.81
2012-01-06 13:40:00,421.06,421.14999999999998,420.60000000000002,420.73000000000002
2012-01-06 13:45:00,421.12,421.19,421.0,421.06999999999999
2012-01-06 13:50:00,421.58999999999997,421.58999999999997,421.05000000000001,421.13999999999999
2012-01-06 14:00:00,421.73000000000002,421.79000000000002,421.23000000000002,421.56
2012-01-06 14:05:00,421.31999999999999,421.74000000000001,421.31999999999999,421.73000000000002
2012-01-06 14:10:00,421.726,421.80000000000001,421.27999999999997,421.31999999999999
2012-01-06 14:30:00,422.31999999999999,422.5,421.45999999999998,421.70999999999998
2012-01-06 14:35:00,422.32999999999998,422.47000000000003,422.12400000000002,422.31
2012-01-06 14:40:00,422.01199999999994,422.38999999999999,422.00999999999999,422.31199999999995
2012-01-06 15:00:00,421.86000000000001,422.19999999999999,421.75999999999999,422.00999999999999
2012-01-06 15:15:00,421.87,422.15499999999997,421.75,421.91000000000003
2012-01-06 15:20:00,421.50310000000002,421.89999999999998,421.30000000000001,421.87
2012-01-06 15:30:00,421.68000000000001,421.85000000000002,421.38999999999999,421.5016
2012-01-06 15:45:00,422.58999999999997,422.60000000000002,421.5,421.63999999999999
2012-01-06 15:50:00,422.45999999999998,422.75,422.33999999999997,422.58999999999997
2012-01-06 15:55:00,422.22000000000003,422.5,421.91000000000003,422.45999999999998
2012-01-06 16:00:00,422.44,422.58999999999997,422.18400000000003,422.22000000000003
2012-01-09 09:35:00,425.82999999999998,426.76999999999998,422.31,422.44
2012-01-09 09:40:00,425.88,425.94990000000001,424.56999999999999,425.83999999999997
2012-01-09 09:45:00,426.39999999999998,426.55000000000001,425.56,425.86500000000001
2012-01-09 09:50:00,425.75999999999999,426.48000000000002,425.60000000000002,426.3999
2012-01-09 09:55:00,426.25,426.5,425.64240000000001,425.72500000000002
2012-01-09 10:00:00,426.13999999999999,426.45999999999998,425.70999999999998,426.23000000000002
2012-01-09 10:05:00,425.69999999999999,426.31999999999999,425.68000000000001,426.13
2012-01-09 10:10:00,425.75999999999999,426.25,425.62240000000003,425.72000000000003
2012-01-09 10:15:00,425.64999999999998,425.86000000000001,425.38,425.75
2012-01-09 10:20:00,426.93000000000001,427.27999999999997,425.56,425.64999999999998
2012-01-09 10:25:00,426.50999999999999,427.38010000000003,426.13999999999999,426.93000000000001
2012-01-09 10:30:00,426.80900000000003,427.08999999999997,426.36000000000001,426.50999999999999
2012-01-09 10:40:00,427.548,427.64999999999998,426.29000000000002,426.75999999999999
2012-01-09 10:45:00,426.68000000000001,427.75,426.68000000000001,427.51999999999998
2012-01-09 10:50:00,426.57999999999998,427.04000000000002,426.57999999999998,426.68000000000001
2012-01-09 10:55:00,426.37,426.82599999999996,426.20999999999998,426.57999999999998
2012-01-09 11:10:00,424.93709999999999,426.44999999999999,424.87,426.35000000000002
2012-01-09 11:15:00,425.14999999999998,425.14999999999998,424.67000000000002,424.9366
2012-01-09 11:20:00,425.06220000000002,425.63999999999999,425.02999999999997,425.14999999999998
2012-01-09 11:50:00,425.07999999999998,425.91000000000003,424.69999999999999,425.06999999999999
2012-01-09 12:00:00,422.98989999999998,425.16000000000003,422.88,425.04000000000002
2012-01-09 12:05:00,422.07900000000001,423.24000000000001,421.35000000000002,422.98869999999999
2012-01-09 12:20:00,423.5,423.99000000000001,421.75,422.10000000000002
2012-01-09 12:35:00,423.89999999999998,426.05990000000003,422.80000000000001,423.5
2012-01-09 12:40:00,424.05000000000001,424.17000000000002,423.86000000000001,423.89999999999998
2012-01-09 13:10:00,423.70999999999998,424.26999999999998,423.51999999999998,424.05000000000001
2012-01-09 13:20:00,423.92000000000002,424.13,423.38,423.70999999999998
2012-01-09 13:25:00,423.89999999999998,424.0,423.82999999999998,423.92000000000002
2012-01-09 13:30:00,423.81999999999999,423.98000000000002,423.75999999999999,423.89999999999998
2012-01-09 13:40:00,423.26999999999998,423.92000000000002,423.11000000000001,423.81999999999999
2012-01-09 14:00:00,423.35000000000002,423.93300000000005,423.22000000000003,423.26999999999998
2012-01-09 14:05:00,423.37,423.55000000000001,423.19999999999999,423.35000000000002
2012-01-09 14:15:00,424.85000000000002,424.99000000000001,423.37,423.37
2012-01-09 14:30:00,424.52999999999997,424.93000000000001,424.37,424.85000000000002
2012-01-09 14:35:00,424.63,424.75,424.35000000000002,424.54000000000002
2012-01-09 14:45:00,424.83999999999997,424.99000000000001,424.5301,424.62
2012-01-09 14:50:00,424.37,424.86000000000001,424.30000000000001,424.815
2012-01-09 14:55:00,423.07999999999998,424.47000000000003,423.07999999999998,424.34500000000003
2012-01-09 15:00:00,423.20599999999996,423.25,422.5,423.08999999999997
2012-01-09 15:05:00,423.5,423.69999999999999,423.00999999999999,423.17000000000002
2012-01-09 15:10:00,423.49000000000001,423.77999999999997,423.25999999999999,423.5
2012-01-09 15:30:00,422.98000000000002,423.55990000000003,422.54000000000002,423.5
2012-01-09 15:45:00,422.25999999999999,423.25999999999999,422.24000000000001,422.97000000000003
2012-01-09 15:50:00,421.92009999999999,422.66000000000003,421.88999999999999,422.26999999999998
2012-01-09 15:55:00,421.80000000000001,422.06999999999999,421.64999999999998,421.92099999999999
2012-01-09 16:00:00,421.62,425.71510000000001,421.51999999999998,421.80000000000001
2012-01-10 09:35:00,425.11000000000001,426.0,421.70400000000001,421.70400000000001
